customer_id,unit_price,is_promotion,holiday_name,weather_condition,customer_segment,product_id,customer_income,competitor_price,marketing_spend,product_name,lead_time,stock_level,supplier_delay,shelf_life,category,date_of_purchase,amount,quantity,location,year,month
1067,96.98,0,Diwali,Snowy,Low,801,139404.0,473.58,49701.38,Mobile,27,738,7,67,Fashion,2024-06-12,49.31,9,Houston,2024,6
3084,253.87,0,Diwali,Sunny,High,393,98246.0,455.11,9887.09,Laptop,12,636,2,183,Home Appliance,2024-06-12,4905.66,1,Houston,2024,6
5801,5.28,0,Christmas,Sunny,Middle,587,107421.0,271.51,33079.06,Smartwatch,6,120,1,145,Electronics,2024-06-12,4991.72,1,San Francisco,2024,6
1141,404.97,1,Christmas,Snowy,Low,444,96851.0,31.56,44493.14,TV,5,435,2,137,Home Appliance,2024-06-12,3802.26,7,Houston,2024,6
3634,25.02,0,Black Friday,Sunny,High,523,46407.0,69.13,45754.92,Tablet,19,462,2,189,Electronics,2024-06-12,1794.94,4,San Francisco,2024,6
3160,220.62,0,Christmas,Snowy,Low,861,138929.0,437.7,13035.94,Laptop,7,501,8,229,Home Appliance,2024-06-12,4727.35,4,Chicago,2024,6
8997,226.22,0,Diwali,Rainy,High,997,39515.0,374.96,19305.17,Laptop,9,187,2,65,Fashion,2024-06-12,1029.98,3,Los Angeles,2024,6
8074,377.7,0,Black Friday,Rainy,Middle,716,35045.0,136.78,17013.06,Mobile,26,53,2,201,Grocery,2024-06-13,3588.69,9,San Francisco,2024,6
7386,212.53,0,Diwali,Snowy,Middle,726,121160.0,478.71,10502.48,Laptop,11,601,5,264,Fashion,2024-06-13,2620.71,7,Chicago,2024,6
5987,32.0,0,Diwali,Cloudy,Low,309,136591.0,299.6,36279.35,Tablet,11,446,0,322,Electronics,2024-06-13,2185.5,4,San Francisco,2024,6
8328,426.12,1,New Year,Snowy,Middle,329,132094.0,294.56,28762.18,Mobile,22,174,1,291,Home Appliance,2024-06-13,2991.76,7,San Francisco,2024,6
2459,497.56,1,Black Friday,Cloudy,High,686,143160.0,453.47,30513.74,Tablet,8,484,1,264,Fashion,2024-06-13,71.11,2,Los Angeles,2024,6
4771,383.88,1,New Year,Snowy,Middle,266,66796.0,289.75,35559.39,TV,28,85,7,92,Home Appliance,2024-06-13,1549.4,4,Los Angeles,2024,6
7519,202.0,0,None,Sunny,Middle,625,130191.0,267.13,40861.3,Mobile,18,388,1,89,Fashion,2024-06-13,1297.48,2,Los Angeles,2024,6
7993,380.3,0,Black Friday,Snowy,High,746,126380.0,281.96,34281.88,Smartwatch,15,284,2,113,Grocery,2024-06-13,3478.82,5,Houston,2024,6
3867,377.96,1,Diwali,Snowy,Low,618,102778.0,199.12,2513.13,Mobile,9,876,2,152,Home Appliance,2024-06-13,3207.22,3,Houston,2024,6
7692,363.22,0,Christmas,Snowy,Middle,823,27095.0,164.36,18423.42,Smartwatch,26,937,9,29,Electronics,2024-06-13,1571.78,2,New York,2024,6
9035,356.95,0,Christmas,Rainy,High,947,47481.0,156.45,30682.13,Smartwatch,12,287,2,169,Electronics,2024-06-13,3391.05,7,San Francisco,2024,6
9542,256.4,0,None,Cloudy,Middle,115,110646.0,390.88,13026.47,Laptop,15,769,4,97,Grocery,2024-06-13,2352.55,1,San Francisco,2024,6
3641,238.85,0,Black Friday,Sunny,Middle,353,83714.0,150.25,11753.77,Laptop,7,826,0,114,Grocery,2024-06-13,3025.09,9,San Francisco,2024,6
8207,84.28,0,Diwali,Cloudy,High,376,129410.0,135.62,23621.68,TV,21,893,2,339,Fashion,2024-06-13,2050.37,7,San Francisco,2024,6
6585,128.58,0,Black Friday,Rainy,Low,688,28493.0,217.04,44006.74,Tablet,29,312,4,150,Electronics,2024-06-13,4975.36,3,San Francisco,2024,6
7718,331.04,0,Black Friday,Rainy,Low,856,74874.0,462.82,33206.42,Mobile,4,267,1,23,Electronics,2024-06-13,1384.6,7,Los Angeles,2024,6
5386,160.0,0,None,Rainy,Middle,493,136330.0,284.25,21577.48,Laptop,11,43,0,51,Fashion,2024-06-13,3678.44,8,New York,2024,6
5399,126.61,0,Diwali,Snowy,High,279,114809.0,493.15,7341.58,Mobile,29,30,9,169,Grocery,2024-06-13,4269.72,7,Los Angeles,2024,6
3195,345.73,1,Diwali,Snowy,High,242,130565.0,340.95,22697.03,TV,17,224,7,233,Fashion,2024-06-13,1327.59,5,Chicago,2024,6
4126,402.12,0,Christmas,Cloudy,Low,932,28096.0,144.67,14161.17,Smartwatch,17,566,0,226,Electronics,2024-06-13,4304.14,8,San Francisco,2024,6
6113,414.25,0,Christmas,Snowy,Middle,450,42349.0,87.4,3068.62,Mobile,23,747,7,116,Home Appliance,2024-06-13,2205.43,8,San Francisco,2024,6
5613,166.81,0,Christmas,Rainy,High,745,30638.0,398.7,23477.69,Tablet,9,195,9,176,Fashion,2024-06-13,438.01,5,San Francisco,2024,6
2110,10.29,1,Diwali,Rainy,Middle,632,43957.0,29.82,15483.71,Mobile,27,371,0,71,Home Appliance,2024-06-13,2782.07,6,Chicago,2024,6
1966,482.24,1,Black Friday,Sunny,Middle,344,63537.0,266.59,15275.1,Laptop,8,43,2,297,Home Appliance,2024-06-13,3345.58,7,Houston,2024,6
2817,142.72,0,Christmas,Rainy,Middle,405,43545.0,489.02,44918.8,TV,15,598,8,326,Home Appliance,2024-06-14,1713.98,1,Los Angeles,2024,6
4649,321.69,0,None,Rainy,Low,573,133557.0,242.28,46290.96,Smartwatch,3,565,1,224,Electronics,2024-06-14,25.39,4,Houston,2024,6
6558,495.5,0,Diwali,Cloudy,Low,376,83546.0,474.37,3408.78,Tablet,22,749,8,228,Fashion,2024-06-14,2543.48,3,Los Angeles,2024,6
9208,128.54,0,Diwali,Rainy,High,750,98444.0,87.24,14611.67,Laptop,13,902,1,359,Fashion,2024-06-14,3812.98,4,Houston,2024,6
1188,109.74,0,None,Rainy,High,491,112712.0,194.84,42395.19,TV,18,749,7,62,Fashion,2024-06-14,576.55,3,Los Angeles,2024,6
1092,18.69,0,New Year,Sunny,Middle,456,42493.0,121.57,43085.19,TV,1,906,2,95,Electronics,2024-06-14,2552.05,6,Houston,2024,6
3430,416.12,1,Diwali,Rainy,Low,317,98044.0,337.13,27962.88,Mobile,3,165,8,340,Fashion,2024-06-14,2617.08,8,San Francisco,2024,6
2002,393.59,0,Black Friday,Snowy,Middle,568,101566.0,363.38,3845.89,Smartwatch,29,427,3,82,Fashion,2024-06-14,397.52,6,New York,2024,6
3479,355.54,0,Black Friday,Snowy,High,708,61348.0,205.92,33189.72,Mobile,4,44,4,124,Home Appliance,2024-06-14,2934.19,9,San Francisco,2024,6
7700,354.28,0,New Year,Sunny,High,207,133454.0,345.87,25769.36,Laptop,19,808,2,121,Home Appliance,2024-06-14,4227.59,1,Los Angeles,2024,6
4064,121.69,0,New Year,Cloudy,Low,349,145948.0,438.11,25353.06,TV,5,10,5,73,Grocery,2024-06-14,2143.53,4,Chicago,2024,6
2688,70.17,0,Christmas,Sunny,High,889,142735.0,458.84,12190.46,Smartwatch,8,241,2,254,Fashion,2024-06-14,215.87,9,Los Angeles,2024,6
3813,316.66,1,New Year,Snowy,Middle,441,85723.0,275.34,32007.78,Smartwatch,12,154,1,70,Grocery,2024-06-14,3814.18,1,Los Angeles,2024,6
6345,331.55,0,None,Rainy,Middle,556,89489.0,298.05,7559.2,Tablet,29,294,3,121,Grocery,2024-06-14,3653.55,9,San Francisco,2024,6
2336,18.45,1,Diwali,Sunny,Middle,783,49786.0,458.87,46402.55,Tablet,11,239,3,88,Electronics,2024-06-14,3335.17,4,San Francisco,2024,6
7653,70.24,0,New Year,Rainy,Low,547,103416.0,288.13,34262.92,Smartwatch,22,620,0,197,Grocery,2024-06-14,1731.72,2,San Francisco,2024,6
4004,91.36,0,Christmas,Rainy,High,974,58925.0,499.69,8154.27,Mobile,10,56,9,215,Fashion,2024-06-14,4780.3,8,New York,2024,6
2751,466.89,0,None,Rainy,Low,321,105615.0,62.29,36604.72,Mobile,10,896,1,162,Electronics,2024-06-14,3308.97,8,New York,2024,6
8698,86.16,0,Christmas,Snowy,High,557,90053.0,254.32,42992.75,Smartwatch,12,906,8,66,Electronics,2024-06-14,2172.43,9,Los Angeles,2024,6
8970,153.56,0,Black Friday,Sunny,Middle,285,50879.0,169.01,5062.1,TV,9,783,0,173,Grocery,2024-06-14,1621.93,1,Houston,2024,6
4527,96.82,1,Diwali,Cloudy,Low,178,123702.0,384.38,10129.33,TV,21,251,2,230,Home Appliance,2024-06-14,3004.51,4,New York,2024,6
5214,231.16,0,None,Snowy,Low,883,73668.0,101.53,26637.96,Tablet,7,128,8,197,Fashion,2024-06-14,3002.65,2,New York,2024,6
8393,159.46,0,Black Friday,Sunny,High,224,105087.0,315.67,19761.41,TV,14,578,1,192,Fashion,2024-06-14,458.21,8,Houston,2024,6
6577,439.44,1,Black Friday,Sunny,Middle,617,84631.0,449.35,42694.98,Smartwatch,29,63,5,166,Grocery,2024-06-14,3516.34,9,Houston,2024,6
2921,324.77,1,Black Friday,Snowy,Low,174,31227.0,143.88,45125.0,Laptop,22,289,2,148,Fashion,2024-06-15,811.74,8,New York,2024,6
5086,13.94,0,Christmas,Sunny,High,944,98993.0,417.44,48423.64,Laptop,4,85,8,33,Electronics,2024-06-15,3258.71,4,Houston,2024,6
1989,223.69,1,None,Sunny,High,152,30729.0,123.05,24391.65,Laptop,27,630,2,196,Electronics,2024-06-15,4462.96,5,Houston,2024,6
3143,225.8,0,New Year,Cloudy,Low,118,92711.0,138.29,8877.73,Mobile,28,440,3,14,Grocery,2024-06-15,4070.15,9,New York,2024,6
5324,349.69,0,New Year,Rainy,Low,870,81882.0,124.87,13663.37,TV,12,994,2,199,Grocery,2024-06-15,1695.77,9,San Francisco,2024,6
3631,444.99,1,Christmas,Rainy,Middle,260,105230.0,447.79,9035.26,Mobile,4,147,0,317,Electronics,2024-06-15,2716.08,3,Los Angeles,2024,6
3031,167.57,0,New Year,Rainy,High,480,132633.0,101.27,44514.93,Laptop,4,885,0,245,Fashion,2024-06-15,466.55,5,Houston,2024,6
1019,441.06,1,Christmas,Snowy,Low,881,124867.0,284.3,20169.67,Mobile,1,973,8,274,Electronics,2024-06-15,119.06,5,San Francisco,2024,6
7602,53.54,0,Christmas,Rainy,Middle,985,63777.0,329.07,12881.17,Mobile,21,642,9,119,Fashion,2024-06-15,441.7,1,Los Angeles,2024,6
7819,349.24,0,Christmas,Cloudy,High,874,130264.0,413.2,21776.19,TV,15,131,4,337,Home Appliance,2024-06-15,2033.74,3,New York,2024,6
9495,151.0,1,Christmas,Sunny,High,670,38324.0,347.93,25809.04,Tablet,18,301,2,35,Fashion,2024-06-15,2108.95,4,Houston,2024,6
8141,29.53,0,New Year,Sunny,Middle,693,132885.0,214.11,32765.71,TV,25,429,9,227,Home Appliance,2024-06-15,3076.86,9,Los Angeles,2024,6
9111,459.02,0,New Year,Cloudy,Low,736,60164.0,94.81,31119.95,Tablet,24,574,4,277,Fashion,2024-06-15,3782.48,6,New York,2024,6
7280,109.64,0,New Year,Rainy,Low,393,148698.0,28.35,17904.26,Mobile,11,821,6,97,Home Appliance,2024-06-15,4480.19,2,Los Angeles,2024,6
1546,18.22,0,Diwali,Rainy,Low,226,57916.0,96.93,29865.73,Smartwatch,25,455,4,358,Electronics,2024-06-15,496.56,5,San Francisco,2024,6
3217,443.47,0,Christmas,Cloudy,High,572,89516.0,175.9,17441.37,Smartwatch,17,818,5,263,Electronics,2024-06-15,2875.39,7,Houston,2024,6
8196,216.92,0,None,Cloudy,High,667,68383.0,460.99,4619.11,TV,1,474,0,260,Home Appliance,2024-06-15,4304.94,3,Los Angeles,2024,6
1277,150.37,1,Diwali,Cloudy,Middle,974,118726.0,336.01,48469.0,Mobile,26,89,5,71,Electronics,2024-06-15,2796.91,9,Chicago,2024,6
5717,172.8,0,None,Sunny,Middle,982,111439.0,342.38,29572.5,Tablet,22,17,9,45,Electronics,2024-06-15,3037.84,9,New York,2024,6
1543,311.67,0,Black Friday,Rainy,High,410,28638.0,372.6,32803.5,Mobile,24,694,1,323,Grocery,2024-06-15,3259.29,4,Houston,2024,6
4078,441.14,0,Christmas,Sunny,Low,749,72475.0,430.16,22610.38,Tablet,9,970,5,77,Home Appliance,2024-06-15,2613.7,2,New York,2024,6
8050,272.87,1,Christmas,Sunny,High,986,109946.0,259.91,16381.76,Laptop,7,224,2,276,Home Appliance,2024-06-15,3670.79,4,Chicago,2024,6
1491,91.53,0,Black Friday,Cloudy,Middle,406,91926.0,405.11,23614.81,Tablet,22,105,3,283,Fashion,2024-06-15,2916.4,2,San Francisco,2024,6
4411,65.69,0,None,Sunny,Middle,333,98863.0,364.41,27950.44,TV,7,564,5,149,Grocery,2024-06-15,643.85,9,San Francisco,2024,6
9660,57.99,1,Christmas,Snowy,Middle,337,128407.0,78.98,15044.35,Tablet,22,569,7,302,Home Appliance,2024-06-16,756.07,5,Houston,2024,6
8867,322.42,1,Diwali,Sunny,Middle,306,68437.0,457.75,28084.11,Mobile,19,443,4,15,Electronics,2024-06-16,2201.48,7,Houston,2024,6
1228,92.39,0,New Year,Sunny,Middle,578,33825.0,32.6,1681.54,Mobile,8,229,4,75,Home Appliance,2024-06-16,2599.51,6,Los Angeles,2024,6
7839,423.44,0,Diwali,Cloudy,Middle,417,73841.0,136.54,2852.08,Tablet,19,771,9,352,Home Appliance,2024-06-16,811.02,7,Houston,2024,6
7700,96.28,0,New Year,Rainy,High,163,101324.0,107.46,20361.82,Tablet,3,578,3,98,Home Appliance,2024-06-16,4348.48,8,Houston,2024,6
6545,7.13,0,Christmas,Rainy,High,988,58856.0,363.58,30733.82,Mobile,10,680,6,134,Electronics,2024-06-16,742.22,3,Houston,2024,6
3268,233.12,0,New Year,Sunny,High,193,74279.0,147.37,36478.0,Laptop,19,700,2,38,Home Appliance,2024-06-16,4046.43,2,San Francisco,2024,6
5076,425.24,0,Christmas,Cloudy,Low,687,33751.0,473.83,28857.8,Tablet,4,83,0,315,Home Appliance,2024-06-16,2113.7,8,Houston,2024,6
8609,178.91,0,Diwali,Cloudy,Middle,399,114184.0,166.3,16491.73,TV,25,245,0,128,Grocery,2024-06-16,4858.9,4,New York,2024,6
4294,98.03,0,Black Friday,Cloudy,Low,477,49500.0,229.27,45871.53,Tablet,8,601,8,233,Fashion,2024-06-16,2779.82,2,Chicago,2024,6
8373,208.91,1,New Year,Snowy,High,109,94145.0,241.97,14571.49,Tablet,8,815,0,230,Grocery,2024-06-16,1380.41,2,Los Angeles,2024,6
8972,100.17,1,New Year,Cloudy,Low,527,57936.0,183.13,38135.25,Tablet,6,854,4,102,Fashion,2024-06-16,2276.54,3,Chicago,2024,6
6578,152.62,1,Diwali,Cloudy,Low,908,75477.0,94.39,17681.65,Mobile,8,854,9,61,Electronics,2024-06-16,1859.08,5,New York,2024,6
2642,351.77,0,New Year,Cloudy,Middle,105,71237.0,234.57,23364.61,Smartwatch,25,856,7,10,Home Appliance,2024-06-16,1408.85,3,Houston,2024,6
6349,309.75,0,None,Sunny,High,560,85863.0,198.85,38368.5,Mobile,16,680,1,320,Electronics,2024-06-16,858.2,6,Chicago,2024,6
7130,338.46,1,None,Sunny,High,642,37330.0,167.78,12785.88,TV,22,806,4,207,Grocery,2024-06-16,2453.84,9,Los Angeles,2024,6
3033,456.13,0,None,Cloudy,Middle,306,29257.0,81.99,26812.56,Laptop,6,834,6,180,Home Appliance,2024-06-16,941.3,2,San Francisco,2024,6
3027,64.02,0,Diwali,Cloudy,Low,855,94004.0,136.39,23625.6,Mobile,3,351,9,243,Grocery,2024-06-16,1920.36,5,Los Angeles,2024,6
2487,288.98,0,New Year,Snowy,High,574,126285.0,46.65,42855.0,Laptop,28,755,6,44,Home Appliance,2024-06-16,4251.52,1,San Francisco,2024,6
7698,270.21,0,None,Rainy,Low,871,66251.0,54.85,34245.56,Mobile,18,978,4,36,Fashion,2024-06-16,4549.8,2,New York,2024,6
5420,477.1,1,None,Snowy,Middle,905,140194.0,440.51,2379.41,Mobile,2,304,7,332,Grocery,2024-06-16,2853.82,4,Houston,2024,6
2438,254.52,1,Christmas,Sunny,Low,774,92543.0,402.92,31665.53,Tablet,18,104,3,262,Grocery,2024-06-16,188.8,6,Los Angeles,2024,6
3559,142.27,0,New Year,Cloudy,High,252,123880.0,381.58,25909.26,Tablet,19,518,7,124,Home Appliance,2024-06-16,1455.68,6,Los Angeles,2024,6
6893,64.81,0,None,Cloudy,Low,338,146257.0,164.38,4625.31,Tablet,22,709,8,275,Fashion,2024-06-16,2227.7,7,Houston,2024,6
3660,418.33,1,Black Friday,Snowy,Low,194,84036.0,285.06,34578.8,Tablet,29,633,6,136,Electronics,2024-06-17,4672.71,7,San Francisco,2024,6
4747,171.91,0,Diwali,Snowy,High,445,52207.0,192.66,35594.79,Tablet,11,748,5,229,Grocery,2024-06-17,2360.05,4,Chicago,2024,6
8228,180.84,0,Black Friday,Sunny,Middle,682,91546.0,148.88,30302.95,Mobile,11,703,9,148,Home Appliance,2024-06-17,425.23,6,San Francisco,2024,6
9997,154.43,0,Black Friday,Snowy,Middle,869,58634.0,345.44,40348.75,Tablet,16,772,3,262,Fashion,2024-06-17,2626.54,5,Houston,2024,6
1091,373.69,0,Christmas,Rainy,High,714,63723.0,465.67,23467.66,TV,16,256,9,120,Home Appliance,2024-06-17,2405.61,1,San Francisco,2024,6
4915,471.02,0,Diwali,Snowy,Low,812,113337.0,297.57,15443.52,Mobile,9,395,6,37,Electronics,2024-06-17,1085.6,1,Houston,2024,6
8577,135.99,0,Diwali,Sunny,Middle,766,109554.0,404.71,26918.27,Mobile,26,829,1,183,Home Appliance,2024-06-17,2271.99,8,New York,2024,6
5427,294.7,0,Diwali,Rainy,High,482,25586.0,364.72,7038.24,Laptop,9,131,5,253,Electronics,2024-06-17,2339.5,7,New York,2024,6
9539,243.29,0,Christmas,Snowy,High,423,46383.0,217.56,42303.65,TV,21,600,4,299,Fashion,2024-06-17,1070.87,8,Houston,2024,6
9669,332.55,0,Diwali,Cloudy,Middle,868,141371.0,405.7,22622.66,Tablet,17,89,8,142,Fashion,2024-06-17,2583.76,2,Los Angeles,2024,6
2435,280.34,1,Diwali,Sunny,Low,662,144255.0,195.95,22301.51,Mobile,8,543,5,120,Grocery,2024-06-17,2258.25,8,San Francisco,2024,6
4733,217.48,0,Christmas,Sunny,Low,655,125338.0,242.49,35424.96,Smartwatch,8,524,0,41,Home Appliance,2024-06-17,4232.83,8,Houston,2024,6
1628,368.57,0,Diwali,Cloudy,Middle,827,50325.0,470.07,16483.09,Laptop,28,50,4,273,Fashion,2024-06-17,4053.61,9,Chicago,2024,6
7644,112.01,0,Christmas,Snowy,High,943,132301.0,155.57,34978.69,Smartwatch,2,932,0,67,Fashion,2024-06-17,4573.64,8,New York,2024,6
9474,249.81,0,Christmas,Cloudy,Low,746,61275.0,405.11,46861.28,Tablet,18,7,8,355,Fashion,2024-06-17,2896.49,2,San Francisco,2024,6
5990,155.41,0,None,Rainy,High,199,60206.0,328.19,2142.8,Mobile,29,939,6,242,Fashion,2024-06-17,209.53,8,Houston,2024,6
7722,342.87,0,Christmas,Cloudy,Middle,378,72982.0,193.53,19670.27,Smartwatch,11,654,0,231,Electronics,2024-06-17,1269.73,9,Houston,2024,6
3396,285.91,0,New Year,Snowy,Low,189,77046.0,290.78,29597.9,Tablet,6,620,8,182,Fashion,2024-06-17,1981.6,5,San Francisco,2024,6
5492,6.71,0,Black Friday,Snowy,High,248,119098.0,312.48,24254.24,Mobile,28,794,3,165,Electronics,2024-06-17,4933.11,4,Chicago,2024,6
3011,477.55,0,None,Rainy,High,684,29834.0,48.64,31632.95,Mobile,29,255,7,71,Home Appliance,2024-06-17,2000.55,5,Los Angeles,2024,6
7467,125.1,0,None,Snowy,High,754,81940.0,157.72,45451.33,Laptop,13,886,9,356,Home Appliance,2024-06-17,274.31,1,Houston,2024,6
5927,126.71,0,None,Snowy,High,861,133177.0,12.07,4888.05,Smartwatch,13,977,5,142,Electronics,2024-06-17,3677.46,2,San Francisco,2024,6
3152,207.62,1,Black Friday,Sunny,Low,786,29393.0,190.32,3867.67,Laptop,11,908,1,124,Home Appliance,2024-06-17,1104.15,7,Los Angeles,2024,6
7306,361.15,1,Diwali,Cloudy,High,556,58781.0,209.92,22050.24,Laptop,12,749,0,87,Home Appliance,2024-06-17,4143.0,1,New York,2024,6
4056,260.95,0,New Year,Cloudy,High,811,146878.0,176.53,21755.15,Laptop,10,318,0,73,Fashion,2024-06-18,2590.52,5,Houston,2024,6
6183,104.03,0,None,Cloudy,Low,938,82190.0,130.9,10742.18,TV,27,139,4,79,Home Appliance,2024-06-18,964.62,6,Houston,2024,6
6789,385.33,0,New Year,Snowy,Middle,376,73123.0,280.66,41088.25,Laptop,26,593,3,185,Grocery,2024-06-18,2923.19,8,New York,2024,6
2889,427.38,0,Black Friday,Sunny,Middle,581,114797.0,452.23,6906.7,TV,19,51,0,227,Fashion,2024-06-18,117.39,4,New York,2024,6
2451,321.21,0,None,Rainy,High,970,50492.0,263.89,30853.34,TV,1,226,0,167,Fashion,2024-06-18,2251.7,8,Houston,2024,6
3240,250.01,0,Diwali,Sunny,Low,578,121579.0,421.84,11547.08,Tablet,14,791,2,257,Fashion,2024-06-18,2009.2,2,San Francisco,2024,6
3763,296.77,1,None,Cloudy,High,791,83283.0,127.81,17583.34,Tablet,14,529,5,42,Grocery,2024-06-18,116.38,7,Houston,2024,6
5275,7.85,0,Black Friday,Cloudy,Middle,928,22145.0,426.36,31997.48,Laptop,11,603,3,56,Fashion,2024-06-18,4017.21,3,New York,2024,6
9548,438.55,0,Christmas,Cloudy,Low,788,80301.0,315.02,49780.46,Mobile,3,617,6,358,Fashion,2024-06-18,4762.76,4,Los Angeles,2024,6
4462,92.22,1,None,Rainy,Middle,976,146308.0,473.26,25882.2,Laptop,1,657,7,62,Grocery,2024-06-18,3754.78,7,San Francisco,2024,6
2361,149.19,0,Diwali,Cloudy,Middle,493,81876.0,397.43,36430.61,TV,20,705,5,195,Electronics,2024-06-18,4979.85,3,Los Angeles,2024,6
2138,156.84,0,Black Friday,Rainy,Middle,571,26221.0,418.25,14748.46,Laptop,21,974,3,217,Fashion,2024-06-18,843.27,1,New York,2024,6
6833,154.68,0,Christmas,Sunny,Middle,733,85773.0,395.88,45046.31,Laptop,16,13,1,96,Electronics,2024-06-18,3860.44,3,San Francisco,2024,6
9580,309.88,1,None,Snowy,Middle,474,65754.0,62.39,35489.47,Smartwatch,21,434,0,230,Fashion,2024-06-18,434.06,9,New York,2024,6
3030,360.31,0,None,Snowy,Middle,443,23093.0,479.15,5414.92,Laptop,23,768,9,52,Grocery,2024-06-18,2469.42,7,Chicago,2024,6
6382,72.98,0,None,Sunny,High,247,55467.0,122.85,13071.03,Smartwatch,15,815,6,239,Home Appliance,2024-06-18,3518.27,4,Los Angeles,2024,6
2315,172.3,0,Black Friday,Rainy,Middle,251,63609.0,211.1,31384.0,Laptop,12,744,3,75,Fashion,2024-06-18,2192.38,7,San Francisco,2024,6
7484,252.16,0,Christmas,Cloudy,High,608,69902.0,309.18,1446.88,Tablet,26,52,7,113,Fashion,2024-06-18,3141.55,2,Houston,2024,6
2092,347.28,1,Christmas,Rainy,Low,311,32854.0,232.5,15081.99,Tablet,3,732,0,250,Grocery,2024-06-18,4143.72,5,San Francisco,2024,6
9763,247.13,0,Diwali,Cloudy,Middle,855,34064.0,491.87,27814.2,TV,23,708,6,121,Fashion,2024-06-18,1283.46,1,San Francisco,2024,6
9970,163.91,0,Christmas,Cloudy,Middle,596,89175.0,380.99,47855.39,TV,7,160,1,161,Home Appliance,2024-06-18,3673.43,6,Chicago,2024,6
2095,358.39,0,None,Sunny,High,696,121797.0,443.19,47557.08,Mobile,24,595,7,37,Fashion,2024-06-18,1720.93,2,New York,2024,6
1612,111.75,0,Christmas,Rainy,High,280,120283.0,145.82,11306.87,TV,3,182,2,130,Fashion,2024-06-18,2858.77,6,Los Angeles,2024,6
8138,102.4,0,None,Snowy,High,990,126676.0,368.82,24569.5,Tablet,7,621,5,223,Fashion,2024-06-18,1419.58,9,New York,2024,6
6039,262.3,0,None,Rainy,High,285,57749.0,336.8,24001.72,Tablet,24,620,2,284,Fashion,2024-06-19,1217.82,1,Los Angeles,2024,6
4910,78.99,0,None,Sunny,Middle,501,93007.0,267.51,5263.37,TV,13,214,7,362,Grocery,2024-06-19,3378.35,5,Los Angeles,2024,6
5489,384.8,0,None,Cloudy,Middle,661,27795.0,412.84,6387.15,Laptop,19,455,0,80,Home Appliance,2024-06-19,2611.63,9,Los Angeles,2024,6
1308,349.64,1,Diwali,Sunny,Low,253,68179.0,295.68,23814.71,Smartwatch,5,170,1,218,Home Appliance,2024-06-19,3973.86,7,Los Angeles,2024,6
4125,111.44,1,Diwali,Sunny,High,874,38542.0,280.18,25969.8,Tablet,11,114,3,32,Grocery,2024-06-19,2186.97,1,San Francisco,2024,6
9794,386.4,0,None,Rainy,Low,716,41684.0,465.09,20418.97,Mobile,22,123,5,285,Electronics,2024-06-19,3729.71,8,Los Angeles,2024,6
8665,398.21,0,Christmas,Rainy,Low,699,124425.0,367.95,10697.14,Mobile,13,852,8,321,Electronics,2024-06-19,798.46,8,Houston,2024,6
5447,133.28,1,Black Friday,Sunny,High,209,56982.0,489.91,47518.04,Smartwatch,21,710,0,272,Electronics,2024-06-19,567.64,1,Los Angeles,2024,6
9068,69.74,1,Christmas,Cloudy,High,220,138184.0,232.35,46303.05,Smartwatch,3,721,6,33,Fashion,2024-06-19,1757.78,5,Houston,2024,6
4685,286.64,0,None,Rainy,Middle,426,91757.0,423.84,38342.59,Smartwatch,26,509,3,136,Electronics,2024-06-19,404.06,7,Houston,2024,6
4747,244.04,0,Black Friday,Cloudy,High,244,57607.0,360.68,34364.52,Mobile,25,934,1,115,Home Appliance,2024-06-19,2490.59,2,San Francisco,2024,6
2674,384.93,0,Diwali,Snowy,Middle,645,133807.0,135.77,5822.69,Tablet,26,844,7,350,Electronics,2024-06-19,3137.72,6,San Francisco,2024,6
4663,343.49,0,Diwali,Snowy,Low,945,102599.0,16.63,40931.74,Mobile,13,744,9,19,Home Appliance,2024-06-19,128.51,6,New York,2024,6
3319,372.8,1,Black Friday,Cloudy,Middle,598,103844.0,349.09,33593.06,Mobile,22,413,8,37,Grocery,2024-06-19,1387.99,2,Chicago,2024,6
9994,300.64,1,Christmas,Sunny,Low,277,107488.0,400.62,28503.83,Mobile,22,663,2,168,Electronics,2024-06-19,983.95,3,Los Angeles,2024,6
1602,162.65,0,Diwali,Snowy,High,252,48062.0,356.65,2475.41,Laptop,25,978,7,129,Grocery,2024-06-19,3594.48,2,San Francisco,2024,6
7236,100.97,0,New Year,Rainy,Middle,977,66337.0,473.71,19893.5,TV,6,808,7,81,Electronics,2024-06-19,125.15,4,San Francisco,2024,6
1726,363.84,0,Black Friday,Snowy,High,378,31385.0,206.91,17162.5,Mobile,17,830,0,108,Home Appliance,2024-06-19,1354.58,6,Houston,2024,6
1826,474.45,0,None,Sunny,High,128,72347.0,381.7,36667.41,Mobile,21,588,7,329,Home Appliance,2024-06-19,4167.53,8,Chicago,2024,6
1188,467.47,0,Christmas,Sunny,Middle,518,59883.0,114.58,20523.64,Tablet,8,976,9,269,Electronics,2024-06-19,4052.44,6,Los Angeles,2024,6
3454,171.65,0,New Year,Rainy,Middle,590,56392.0,133.62,33251.45,Tablet,5,637,4,157,Grocery,2024-06-19,762.03,6,Los Angeles,2024,6
7121,494.28,1,Black Friday,Snowy,Middle,659,138880.0,92.69,17932.41,TV,18,178,9,349,Fashion,2024-06-19,4996.48,7,Los Angeles,2024,6
